ID,age,years_of_schooling,disable_person,gender,marital_status,in_house_position,education_level,region,area,house_owned_status,monthly_rent_payment,bedrooms,bathrooms,condition_roof,condition_floor,condition_walls,material_outside_wall,floor_material,roof_material,water_provision,electricity,toilet,cooking_energy,rubbish_disposal,Household_level_identifier,household_size,males_younger_12,males_older_12,female_younger_12,female_older_12,children_0_to_19,adult_below_65,adult_above_65,edu_male_head_years,edu_female_head_years,edu_avg_above_18,refrigerator,no_of_tablets,computer,television,mobilephone,no_of_mobile_phone,overcrowding,dependency,Target
ID_13e08a8dd,54.0,16.0,0.0,1.0,3.0,1.0,8.0,4.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,e1660bb15,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,16,0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,0,4.0
ID_9c10153b6,51.0,6.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,e1660bb15,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,16,0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,0,4.0
ID_037a85655,50.0,6.0,0.0,2.0,7.0,1.0,3.0,4.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1f0bfdefe,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0,4.0
ID_55dd775c6,1.0,0.0,0.0,2.0,1.0,6.0,1.0,4.0,1.0,3.0,65000.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,9bd739ce6,4.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3,2.0
ID_5b8c49a36,6.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,65000.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,9bd739ce6,4.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3,2.0
ID_c6d0d8333,36.0,6.0,0.0,2.0,6.0,1.0,3.0,4.0,1.0,3.0,65000.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,9bd739ce6,4.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3,2.0
ID_cf2fa85ec,15.0,7.0,0.0,2.0,7.0,3.0,4.0,4.0,1.0,3.0,65000.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,9bd739ce6,4.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3,2.0
ID_2204bb174,85.0,2.0,0.0,2.0,5.0,7.0,2.0,4.0,1.0,1.0,150000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,734b74c23,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0,11,9.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_c69c5874c,23.0,14.0,0.0,1.0,7.0,3.0,8.0,4.0,1.0,1.0,150000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,734b74c23,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0,11,9.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_08bcb6370,52.0,11.0,0.0,2.0,4.0,1.0,0.0,4.0,1.0,1.0,150000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,734b74c23,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0,11,9.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_eb09934c8,53.0,6.0,0.0,1.0,7.0,3.0,3.0,4.0,1.0,1.0,90000.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0f3e65c83,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2,2.0
ID_8db52cd5d,80.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,80000.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0f3e65c83,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2,1.0
ID_8bb46ee32,81.0,1.0,0.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,80000.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0f3e65c83,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2,1.0
ID_78756b80a,55.0,6.0,0.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,90000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,c86397adb,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0,2.0
ID_f3f5ce07d,90.0,6.0,0.0,2.0,6.0,1.0,3.0,4.0,1.0,2.0,100000.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,a9275d7fc,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,11.5,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,1,4.0
ID_b72783b35,47.0,17.0,0.0,1.0,7.0,3.0,9.0,4.0,1.0,2.0,100000.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,a9275d7fc,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,11.5,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,1,4.0
ID_050eb5e25,45.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,90000.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,da971a504,4.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,11,0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333334,.33333334,2.0
ID_2de5a3488,10.0,4.0,0.0,2.0,7.0,3.0,2.0,4.0,1.0,1.0,90000.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,da971a504,4.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,11,0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333334,.33333334,2.0
ID_d4b0e2a0d,46.0,11.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,90000.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,da971a504,4.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,11,0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333334,.33333334,2.0
ID_1ff2925c6,20.0,11.0,0.0,1.0,7.0,3.0,0.0,4.0,1.0,1.0,90000.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,da971a504,4.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,11,0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333334,.33333334,2.0
ID_b30f38831,58.0,3.0,0.0,2.0,6.0,1.0,2.0,4.0,1.0,5.0,90000.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3b5d0b2a4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,3,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0,3.0
ID_367bfbabd,32.0,16.0,0.0,2.0,5.0,1.0,8.0,4.0,1.0,5.0,150000.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,a4099d16c,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0,16,13.5,1.0,0.0,0.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_96c716663,4.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,5.0,150000.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,a4099d16c,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0,16,13.5,1.0,0.0,0.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_9c8ba54ad,58.0,11.0,0.0,2.0,4.0,7.0,0.0,4.0,1.0,5.0,150000.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,a4099d16c,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0,16,13.5,1.0,0.0,0.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_85ce9537d,6.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,150000.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,a4099d16c,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0,16,13.5,1.0,0.0,0.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_41fc4bcb6,73.0,7.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,90000.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,136f4156b,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,8,2.0
ID_5ab7adcca,76.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,90000.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,136f4156b,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,8,2.0
ID_406438387,30.0,14.0,0.0,1.0,7.0,3.0,8.0,4.0,1.0,2.0,250000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,aa3b13b76,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0,11,12.5,1.0,1.0,0.0,1.0,1.0,2.0,0.5,0,4.0
ID_837d0f43f,63.0,11.0,0.0,2.0,4.0,1.0,0.0,4.0,1.0,2.0,250000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,aa3b13b76,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0,11,12.5,1.0,1.0,0.0,1.0,1.0,2.0,0.5,0,4.0
ID_7af3fbd36,66.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,80000.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,c78adbbf5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3,0,4.5,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,8,1.0
ID_a563b330d,69.0,6.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,80000.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,c78adbbf5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3,0,4.5,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,8,1.0
ID_a44d73aa7,60.0,6.0,0.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,90000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,b50f86d2a,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.5,2,2.0
ID_508288e5c,78.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,90000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,b50f86d2a,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.5,2,2.0
ID_b0d4bd661,82.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,90000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,b50f86d2a,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1,0,2.3333333,1.0,0.0,0.0,0.0,1.0,3.0,1.5,2,2.0
ID_611506022,65.0,11.0,0.0,2.0,3.0,2.0,0.0,4.0,1.0,1.0,150000.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1df363302,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,8,4.0
ID_40e19965e,69.0,17.0,0.0,1.0,3.0,1.0,8.0,4.0,1.0,1.0,150000.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1df363302,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.66666669,8,4.0
ID_fe32c7472,53.0,9.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,90000.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,bac899239,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0,2,5.5,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,2.0
ID_db47d5aec,17.0,8.0,0.0,2.0,7.0,3.0,4.0,4.0,1.0,1.0,90000.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,bac899239,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0,2,5.5,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,2.0
ID_2daef588f,48.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,90000.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,bac899239,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0,2,5.5,1.0,0.0,0.0,0.0,1.0,2.0,1.5,.5,2.0
ID_4e33bd810,54.0,15.0,0.0,1.0,7.0,3.0,8.0,4.0,1.0,1.0,150000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,e7d7627c6,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,3,9.0,1.0,1.0,0.0,1.0,1.0,2.0,0.66666669,1,4.0
ID_4271ae48a,68.0,3.0,0.0,2.0,6.0,1.0,2.0,4.0,1.0,1.0,150000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,e7d7627c6,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,3,9.0,1.0,1.0,0.0,1.0,1.0,2.0,0.66666669,1,4.0
ID_3cae310c4,16.0,9.0,0.0,1.0,7.0,3.0,4.0,4.0,1.0,1.0,150000.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6d371c3a0,5.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11,0,10.75,1.0,0.0,1.0,0.0,1.0,5.0,1.6666666,.25,4.0
ID_e8451cfc7,23.0,16.0,0.0,2.0,7.0,3.0,8.0,4.0,1.0,1.0,150000.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6d371c3a0,5.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11,0,10.75,1.0,0.0,1.0,0.0,1.0,5.0,1.6666666,.25,4.0
ID_6b2861266,50.0,11.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,150000.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6d371c3a0,5.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11,0,10.75,1.0,0.0,1.0,0.0,1.0,5.0,1.6666666,.25,4.0
ID_112b8e3df,46.0,8.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,150000.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6d371c3a0,5.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11,0,10.75,1.0,0.0,1.0,0.0,1.0,5.0,1.6666666,.25,4.0
ID_cedb4812f,21.0,8.0,0.0,1.0,7.0,3.0,4.0,4.0,1.0,1.0,150000.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6d371c3a0,5.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,11,0,10.75,1.0,0.0,1.0,0.0,1.0,5.0,1.6666666,.25,4.0
ID_5183e910b,24.0,12.0,0.0,2.0,7.0,3.0,8.0,4.0,1.0,1.0,150000.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b55dbe371,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,15,0,13.666667000000002,1.0,0.0,1.0,1.0,1.0,1.0,2.0,.33333334,4.0
ID_25cb0927d,52.0,15.0,0.0,1.0,2.0,1.0,8.0,4.0,1.0,1.0,150000.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b55dbe371,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,15,0,13.666667000000002,1.0,0.0,1.0,1.0,1.0,1.0,2.0,.33333334,4.0
ID_1d2ac4788,16.0,10.0,0.0,1.0,7.0,3.0,4.0,4.0,1.0,1.0,150000.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b55dbe371,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,15,0,13.666667000000002,1.0,0.0,1.0,1.0,1.0,1.0,2.0,.33333334,4.0
ID_bdfdc6fc4,52.0,14.0,0.0,2.0,2.0,2.0,8.0,4.0,1.0,1.0,150000.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b55dbe371,4.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,15,0,13.666667000000002,1.0,0.0,1.0,1.0,1.0,1.0,2.0,.33333334,4.0
ID_97b44c265,43.0,11.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,100000.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2f4eae32e,4.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,11,0,11.5,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1,4.0
ID_706f0f255,15.0,8.0,0.0,2.0,7.0,3.0,4.0,4.0,1.0,3.0,100000.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2f4eae32e,4.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,11,0,11.5,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1,4.0
ID_25de29183,43.0,12.0,0.0,2.0,3.0,2.0,8.0,4.0,1.0,3.0,100000.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2f4eae32e,4.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,11,0,11.5,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1,4.0
ID_95c7d5511,7.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,100000.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2f4eae32e,4.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,11,0,11.5,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1,4.0
ID_8daa66bb5,1.0,0.0,0.0,2.0,1.0,6.0,1.0,4.0,1.0,5.0,80000.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,56aae6428,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0,7,9.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.5,1.0
ID_c353c2db9,11.0,1.0,0.0,2.0,7.0,3.0,2.0,4.0,1.0,5.0,80000.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,56aae6428,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0,7,9.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.5,1.0
ID_76c2305fb,18.0,7.0,0.0,2.0,7.0,3.0,4.0,4.0,1.0,5.0,80000.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,56aae6428,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0,7,9.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.5,1.0
ID_3bc1e0292,36.0,7.0,0.0,2.0,2.0,1.0,4.0,4.0,1.0,5.0,80000.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,56aae6428,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0,7,9.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.5,1.0
ID_06f966f66,33.0,5.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,80000.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,56aae6428,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0,7,9.5,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.5,1.0
ID_e56a9cd4a,28.0,11.0,0.0,1.0,7.0,6.0,0.0,4.0,1.0,1.0,150000.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,7f5fff660,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,8.5,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1,4.0
ID_e6059fcf7,75.0,6.0,0.0,2.0,6.0,1.0,3.0,4.0,1.0,1.0,150000.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,7f5fff660,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,8.5,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1,4.0
ID_675e6107e,9.0,2.0,0.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_7e59f9a80,2.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_b768414b2,3.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_d38f06485,27.0,11.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_ba8e2b9ba,26.0,12.0,0.0,1.0,2.0,1.0,8.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_177b81d98,5.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_0d1b93db0,21.0,11.0,0.0,1.0,7.0,12.0,0.0,4.0,1.0,3.0,30000.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,250d7ecdf,7.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,12,0,11.333333,1.0,0.0,0.0,0.0,1.0,4.0,2.3333333,1.3333334,3.0
ID_438e5f55a,44.0,12.0,0.0,2.0,3.0,2.0,13.0,4.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,a8c988bd6,5.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,6,0,14.5,1.0,0.0,1.0,0.0,1.0,5.0,2.5,1.5,4.0
ID_3c8cf07c2,14.0,7.0,0.0,2.0,7.0,3.0,5.0,4.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,a8c988bd6,5.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,6,0,14.5,1.0,0.0,1.0,0.0,1.0,5.0,2.5,1.5,4.0
ID_4655d2362,53.0,6.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,a8c988bd6,5.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,6,0,14.5,1.0,0.0,1.0,0.0,1.0,5.0,2.5,1.5,4.0
